,Age,Education,Status,Income,Kid,Teen,Duration,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
1277,60,Graduate,Couple,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7
1278,46,Graduate,Alone,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3
1279,49,Graduate,Couple,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5
1280,41,Graduate,Couple,78687.0,0,0,2012-09-08,13,817,185,687,145,55,241,1,4,6,8,2
1281,53,Undergraduate,Alone,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7
1282,67,Postgraduate,Couple,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9
1283,73,Postgraduate,Couple,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8
1284,73,Undergraduate,Couple,26997.0,0,0,2012-05-11,89,7,23,78,133,49,144,2,4,2,5,7
1285,54,Graduate,Alone,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7
1286,52,Postgraduate,Couple,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7
1287,55,Undergraduate,Couple,46831.0,1,1,2013-08-06,84,22,2,10,6,4,34,2,1,2,2,4
1288,52,Postgraduate,Couple,83151.0,0,0,2013-10-02,80,968,147,842,137,42,210,1,5,7,10,2
1289,53,Graduate,Couple,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6
1290,68,Graduate,Couple,15759.0,0,0,2013-05-09,12,1,2,5,6,0,3,1,1,0,2,7
1291,53,Graduate,Alone,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9
1292,51,Undergraduate,Couple,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5
1293,47,Postgraduate,Alone,42997.0,1,1,2013-07-12,91,4,0,5,0,1,5,1,1,0,2,7
1294,61,Postgraduate,Alone,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4
1295,70,Postgraduate,Couple,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2
1296,46,Postgraduate,Couple,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9
1297,58,Graduate,Couple,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5
1298,78,Graduate,Couple,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1
1299,46,Graduate,Alone,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6
1300,53,Postgraduate,Couple,157733.0,1,0,2013-04-06,37,39,1,9,2,0,8,0,1,0,1,1
1301,71,Graduate,Couple,94384.0,0,0,2013-04-03,62,1111,24,790,160,45,172,0,5,8,5,2
1302,39,Undergraduate,Couple,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7
1303,54,Graduate,Alone,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9
1304,45,Graduate,Couple,71626.0,0,0,2012-01-11,94,546,72,376,94,145,72,1,5,5,8,3
1305,58,Graduate,Couple,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7
1306,48,Graduate,Couple,50200.0,1,1,2013-03-04,70,266,6,51,8,6,64,6,7,1,5,8
1307,59,Postgraduate,Couple,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2
1308,42,Graduate,Couple,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6
1309,52,Graduate,Couple,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6
1310,64,Postgraduate,Couple,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4
1311,68,Postgraduate,Alone,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4
1312,59,Postgraduate,Couple,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7
1313,69,Undergraduate,Couple,74805.0,0,1,2013-06-11,14,209,162,209,41,162,37,5,4,7,10,2
1314,35,Undergraduate,Couple,59060.0,1,0,2014-11-01,77,35,40,111,36,40,12,3,3,1,7,4
1315,62,Postgraduate,Alone,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9
1316,59,Graduate,Couple,47009.0,0,1,2013-01-10,89,171,45,73,59,10,90,4,3,2,8,4
1317,51,Undergraduate,Couple,46094.0,1,1,2014-10-06,62,12,2,20,3,2,5,1,1,0,3,7
1318,52,Graduate,Couple,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7
1319,40,Graduate,Couple,37235.0,1,0,2014-01-02,68,20,2,9,4,6,20,1,1,1,2,4
1320,64,Postgraduate,Couple,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3
1321,66,Postgraduate,Couple,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6
1322,56,Graduate,Couple,77382.0,0,1,2014-07-01,36,491,48,231,112,105,134,2,5,7,12,1
1323,47,Graduate,Alone,37774.0,2,0,2012-03-09,28,173,8,107,7,2,176,4,7,2,3,9
1324,50,Undergraduate,Couple,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8
1325,62,Postgraduate,Couple,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7
1326,42,Graduate,Couple,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7
1327,49,Postgraduate,Couple,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5
1328,42,Postgraduate,Alone,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17
1329,79,Postgraduate,Couple,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4
1330,45,Graduate,Couple,27244.0,1,0,2014-07-03,84,6,5,17,3,24,46,2,2,2,2,7
1331,55,Graduate,Couple,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9
1332,62,Graduate,Couple,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4
1333,76,Graduate,Alone,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1
1334,46,Postgraduate,Couple,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9
1335,49,Graduate,Couple,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5
1336,42,Graduate,Couple,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1
1337,41,Postgraduate,Couple,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6
1338,72,Graduate,Alone,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6
1339,42,Graduate,Alone,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9
1340,62,Graduate,Couple,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6
1341,47,Postgraduate,Couple,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5
1342,75,Postgraduate,Couple,62845.0,1,1,2012-01-10,3,1099,0,45,0,0,34,11,3,4,10,8
1343,34,Graduate,Couple,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6
1344,42,Undergraduate,Alone,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9
1345,49,Graduate,Alone,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6
1346,65,Undergraduate,Couple,26887.0,0,1,2013-10-02,27,6,7,4,3,4,6,1,1,0,3,6
1347,41,Postgraduate,Couple,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5
1348,48,Graduate,Couple,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6
1349,62,Postgraduate,Alone,85696.0,0,0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1
1350,68,Postgraduate,Couple,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2
1351,31,Graduate,Alone,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2
1352,37,Graduate,Couple,18227.0,1,0,2012-08-11,21,1,2,7,4,3,11,1,0,1,2,8
1353,59,Graduate,Couple,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4
1354,42,Graduate,Couple,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4
1355,62,Graduate,Alone,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5
1356,46,Graduate,Couple,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8
1357,78,Postgraduate,Alone,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4
1358,61,Graduate,Alone,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2
1359,53,Postgraduate,Alone,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6
1360,56,Graduate,Couple,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7
1361,32,Undergraduate,Couple,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8
1362,50,Graduate,Alone,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8
1363,74,Undergraduate,Couple,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6
1364,47,Undergraduate,Alone,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8
1365,66,Postgraduate,Alone,75154.0,0,1,2012-04-09,79,543,10,205,160,143,82,1,6,3,6,3
1366,48,Graduate,Alone,47025.0,0,1,2013-07-11,52,254,7,108,20,0,26,3,6,3,5,6
1367,51,Graduate,Couple,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8
1368,56,Postgraduate,Alone,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7
1369,66,Graduate,Couple,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2
1370,49,Graduate,Alone,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5
1371,64,Undergraduate,Couple,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6
1372,59,Postgraduate,Alone,35791.0,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8
1373,64,Postgraduate,Alone,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6
1374,55,Postgraduate,Couple,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6
1375,64,Graduate,Alone,48904.0,0,1,2012-02-12,1,283,10,38,0,13,27,4,7,2,4,8
1376,49,Graduate,Alone,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5
1377,39,Graduate,Couple,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6
1378,53,Postgraduate,Couple,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7
1379,54,Postgraduate,Couple,,0,1,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5
1380,69,Postgraduate,Alone,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7
1381,68,Undergraduate,Couple,54342.0,1,1,2013-03-07,74,84,10,34,11,10,28,4,3,1,4,6
1382,66,Graduate,Couple,,1,1,2012-03-09,87,19,4,12,2,2,6,1,1,0,3,5
1383,60,Undergraduate,Alone,,1,1,2014-12-01,49,5,1,9,2,0,4,1,1,0,2,7
1384,51,Graduate,Couple,20895.0,1,0,2012-06-10,24,18,3,17,3,0,4,1,2,0,3,9
1385,76,Graduate,Couple,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1
1386,52,Postgraduate,Couple,,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7
1387,48,Undergraduate,Couple,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7
1388,44,Graduate,Couple,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8
1389,45,Graduate,Couple,75507.0,0,0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3
1390,52,Postgraduate,Couple,53761.0,1,1,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5
1391,51,Graduate,Couple,22682.0,1,0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4
1392,52,Postgraduate,Couple,38887.0,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7
1393,49,Undergraduate,Alone,41658.0,1,1,2012-09-11,30,8,4,12,15,4,29,2,1,1,2,4
1394,52,Postgraduate,Couple,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5
1395,68,Postgraduate,Couple,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5
1396,50,Graduate,Alone,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6
1397,52,Graduate,Alone,26759.0,1,0,2014-07-02,65,25,3,16,8,5,2,2,2,1,3,6
1398,56,Postgraduate,Alone,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6
1399,55,Postgraduate,Couple,51039.0,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7
1400,63,Graduate,Couple,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6
1401,52,Graduate,Couple,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5
1402,71,Graduate,Couple,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7
1403,67,Graduate,Alone,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8
1404,54,Postgraduate,Couple,44511.0,1,0,2012-12-10,39,513,7,133,46,14,14,6,8,4,8,8
1405,57,Postgraduate,Couple,36947.0,1,1,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9
1406,73,Postgraduate,Couple,47352.0,0,1,2013-11-04,70,172,12,112,8,0,15,4,6,1,5,7
1407,71,Postgraduate,Couple,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4
1408,74,Graduate,Couple,57045.0,0,1,2012-08-09,40,296,13,104,11,13,17,3,4,2,9,3
1409,71,Postgraduate,Alone,36957.0,1,1,2012-06-09,43,100,2,16,2,1,31,4,3,2,2,9
1410,47,Postgraduate,Couple,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4
1411,52,Graduate,Couple,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6
1412,55,Postgraduate,Couple,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7
1413,80,Graduate,Couple,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1
1414,34,Graduate,Alone,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9
1415,45,Graduate,Alone,57537.0,1,0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4
1416,58,Undergraduate,Couple,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8
1417,76,Graduate,Couple,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2
1418,52,Graduate,Couple,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6
1419,51,Graduate,Couple,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6
1420,52,Postgraduate,Couple,34578.0,2,1,2014-11-04,1,7,0,1,0,0,0,1,1,0,2,6
1421,52,Undergraduate,Alone,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1
1422,58,Graduate,Alone,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8
1423,55,Postgraduate,Couple,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7
1424,65,Graduate,Couple,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8
1425,54,Graduate,Couple,28164.0,1,0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7
1426,50,Postgraduate,Couple,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8
1427,52,Postgraduate,Couple,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8
1428,66,Undergraduate,Alone,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7
1429,52,Graduate,Alone,31907.0,0,0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7
1430,41,Postgraduate,Couple,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7
1431,51,Undergraduate,Alone,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6
1432,39,Graduate,Couple,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2
1433,51,Graduate,Alone,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6
1434,57,Graduate,Alone,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7
1435,45,Undergraduate,Couple,31086.0,1,1,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8
1436,63,Graduate,Couple,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6
1437,38,Undergraduate,Couple,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7
1438,60,Graduate,Couple,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2
1439,41,Graduate,Couple,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8
1440,72,Graduate,Couple,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8
1441,75,Postgraduate,Couple,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6
1442,45,Graduate,Couple,21645.0,1,0,2012-03-09,75,14,0,23,4,5,19,3,3,0,3,9
1443,76,Postgraduate,Alone,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3
1444,78,Graduate,Couple,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4
1445,66,Graduate,Couple,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1
1446,53,Undergraduate,Couple,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2
1447,67,Graduate,Couple,52852.0,0,1,2012-01-12,93,714,8,99,11,0,47,4,10,7,5,8
1448,42,Postgraduate,Couple,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2
1449,51,Undergraduate,Couple,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2
1450,52,Graduate,Couple,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5
1451,59,Graduate,Couple,77343.0,0,0,2014-09-06,28,227,151,573,98,54,31,1,3,4,9,1
1452,71,Graduate,Alone,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1
1453,57,Postgraduate,Alone,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7
1454,59,Postgraduate,Couple,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8
1455,55,Graduate,Couple,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2
1456,53,Graduate,Alone,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8
1457,52,Graduate,Couple,26290.0,1,1,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6
1458,54,Graduate,Alone,93790.0,0,0,2014-12-02,16,1302,68,731,89,114,45,0,6,7,12,2
1459,50,Postgraduate,Couple,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6
1460,74,Postgraduate,Alone,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5
1461,65,Graduate,Couple,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3
1462,69,Postgraduate,Couple,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7
1463,46,Graduate,Couple,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7
1464,38,Postgraduate,Couple,28072.0,1,0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7
1465,61,Postgraduate,Alone,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2
1466,71,Graduate,Couple,50725.0,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8
1467,72,Graduate,Couple,83844.0,0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1
1468,74,Postgraduate,Couple,41145.0,1,1,2014-08-02,20,9,0,3,0,0,1,1,0,0,3,3
1469,54,Graduate,Couple,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5
1470,54,Undergraduate,Couple,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6
1471,47,Graduate,Couple,34380.0,1,0,2013-02-05,68,72,7,58,13,1,24,4,4,1,3,8
1472,58,Graduate,Alone,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5
1473,55,Postgraduate,Couple,94871.0,0,2,2012-01-09,99,169,24,553,188,0,144,1,8,5,4,7
1474,66,Graduate,Couple,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4
1475,70,Graduate,Couple,39898.0,0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7
1476,68,Postgraduate,Alone,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4
1477,54,Postgraduate,Couple,59892.0,0,1,2013-02-11,26,73,0,13,0,1,0,1,2,1,3,3
1478,37,Postgraduate,Alone,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3
1479,63,Postgraduate,Couple,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5
1480,45,Graduate,Alone,60474.0,0,1,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7
1481,64,Graduate,Couple,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5
1482,43,Undergraduate,Couple,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8
1483,44,Graduate,Couple,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7
1484,48,Undergraduate,Couple,75484.0,0,1,2012-02-08,50,378,97,259,197,194,34,2,7,3,6,4
1485,48,Postgraduate,Alone,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4
1486,54,Postgraduate,Couple,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2
1487,78,Postgraduate,Couple,64014.0,2,1,2014-10-06,56,406,0,30,0,0,8,7,8,2,5,7
1488,69,Graduate,Couple,76998.0,0,1,2013-11-01,85,1449,89,161,69,35,107,2,11,8,8,6
1489,52,Postgraduate,Couple,49854.0,1,0,2013-10-11,63,123,17,171,39,0,30,5,6,2,5,6
1490,53,Postgraduate,Couple,60585.0,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5
1491,74,Postgraduate,Alone,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8
1492,36,Graduate,Couple,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4
1493,46,Graduate,Couple,57867.0,1,0,2013-01-10,48,344,35,178,15,23,17,7,7,2,9,6
1494,34,Graduate,Couple,35765.0,1,0,2013-11-12,86,22,3,30,0,5,15,2,2,0,4,6
1495,65,Graduate,Couple,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2
1496,47,Graduate,Alone,32952.0,1,0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7
1497,55,Postgraduate,Couple,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9
1498,65,Graduate,Couple,71706.0,0,1,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5
1499,36,Graduate,Couple,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4
1500,49,Postgraduate,Couple,53253.0,1,1,2013-11-02,61,216,9,57,20,9,125,7,4,3,5,5
1501,51,Undergraduate,Alone,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6
1502,47,Graduate,Couple,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8
1503,51,Postgraduate,Couple,54108.0,1,1,2012-05-11,74,539,6,91,8,6,97,13,8,2,9,8
1504,69,Postgraduate,Alone,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8
1505,50,Postgraduate,Couple,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2
1506,52,Postgraduate,Couple,57136.0,1,1,2013-09-07,48,306,5,109,21,109,92,9,5,2,10,6
1507,49,Undergraduate,Couple,46772.0,0,1,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8
1508,53,Postgraduate,Couple,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1
1509,66,Graduate,Couple,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5
1510,36,Graduate,Couple,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1
1511,49,Postgraduate,Alone,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8
1512,59,Graduate,Couple,73538.0,0,1,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7
1513,38,Graduate,Couple,79529.0,0,0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2
1514,47,Undergraduate,Couple,20981.0,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8
1515,44,Graduate,Alone,51766.0,1,0,2014-11-03,74,60,51,87,6,20,51,2,4,2,4,5
1516,62,Graduate,Couple,55759.0,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8
1517,46,Graduate,Couple,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5
1518,52,Postgraduate,Couple,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8
1519,54,Graduate,Alone,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9
1520,41,Postgraduate,Alone,87188.0,0,0,2013-03-06,73,910,111,724,49,74,55,1,10,2,6,3
1521,53,Graduate,Couple,69930.0,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3
1522,48,Graduate,Alone,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6
1523,51,Postgraduate,Couple,37401.0,1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7
1524,51,Graduate,Alone,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14
1525,48,Graduate,Couple,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7
1526,76,Postgraduate,Alone,82032.0,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1
1527,66,Graduate,Couple,28087.0,1,1,2012-11-12,77,53,8,17,13,0,21,3,2,2,2,7
1528,37,Postgraduate,Alone,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3
